participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.topics,session.config.show_cta,session.config.briefing,session.config.condition_col,session.config.search_term,session.config.full_name,session.config.dwell_threshold,session.config.participation_fee,session.config.survey_link,session.config.cta_text,session.config.study_name,session.config.delimiter,session.config.copy_text,session.config.eMail,session.config.real_world_currency_per_point,session.config.channel_type,session.config.sort_by,session.config.name,session.config.data_path,session.config.url_param,session.config.title,session.prolific_completion_url,session.completion_code,DICE.1.player.id_in_group,DICE.1.player.role,DICE.1.player.payoff,DICE.1.player.feed_condition,DICE.1.player.sequence,DICE.1.player.scroll_sequence,DICE.1.player.viewport_data,DICE.1.player.rowheight_data,DICE.1.player.likes_data,DICE.1.player.replies_data,DICE.1.player.promoted_post_clicks,DICE.1.player.touch_capability,DICE.1.player.device_type,DICE.1.player.screen_resolution,DICE.1.group.id_in_subsession,DICE.1.subsession.round_number,DICE.1.subsession.feed_conditions,DICE.1.subsession.FEED
1,0kq3phv2,60e3ba0917afa9b2df09f43e,0,4,5,DICE,D_Redirect,2024-10-11 20:44:43.865212,1,,,0.0,   doc_id            datetime  ... color_class sequence 2       2 2022-03-22 08:30:00  ...          p7      1.0 1       1 2022-03-22 06:00:00  ...          p7      2.0 0       0 2022-03-01 06:00:00  ...          p3      3.0 4       4 2022-03-24 06:00:00  ...          p3      4.0 3       3 2022-03-22 06:00:00  ...          p2      5.0  [5 rows x 25 columns],1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,1,,0.0,A,"2, 1, 0, 4, 3",is-i2-i1-i1-i3,"[{""doc_id"":2,""duration"":3.596},{""doc_id"":1,""duration"":0.841},{""doc_id"":0,""duration"":1.094},{""doc_id"":4,""duration"":0.222},{""doc_id"":3,""duration"":2.543}]","[{""doc_id"":2,""height"":569},{""doc_id"":1,""height"":666},{""doc_id"":0,""height"":687},{""doc_id"":4,""height"":390},{""doc_id"":3,""height"":397},{""doc_id"":null,""height"":319},{""doc_id"":null,""height"":319}]","[{""doc_id"":2,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":3,""liked"":false}]","[{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],1,Mobile,384x857,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
34,0rw5mcsi,66b6db15c6d2de568db5b059,0,4,5,DICE,D_Redirect,2024-10-11 21:02:53.029975,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,34,,0.0,B,"6, 5, 7, 8, 9",is-i6-i5-i5-i5-i7-i8-i9-i9,"[{""doc_id"":6,""duration"":18.65},{""doc_id"":5,""duration"":22.999},{""doc_id"":7,""duration"":11.116},{""doc_id"":8,""duration"":11.733},{""doc_id"":9,""duration"":10.717}]","[{""doc_id"":6,""height"":402},{""doc_id"":5,""height"":403},{""doc_id"":7,""height"":427},{""doc_id"":8,""height"":403},{""doc_id"":9,""height"":657},{""doc_id"":null,""height"":320},{""doc_id"":null,""height"":320},{""doc_id"":null,""height"":320}]","[{""doc_id"":6,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":9,""liked"":false}]","[{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Mobile,393x852,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
35,20x1l69n,668dfb154f987d9440085e63,0,4,5,DICE,D_Redirect,2024-10-11 21:03:24.917668,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,35,,0.0,A,"0, 4, 2, 3, 1",is-i0-i4-i0-i0-i4-i2-i2-i2-i2-i3-i3-i1-i1-i1-i1,"[{""doc_id"":0,""duration"":1.775},{""doc_id"":0,""duration"":0.454},{""doc_id"":4,""duration"":5.968},{""doc_id"":2,""duration"":5.115},{""doc_id"":3,""duration"":3.343},{""doc_id"":1,""duration"":6.648}]","[{""doc_id"":0,""height"":646},{""doc_id"":4,""height"":374},{""doc_id"":2,""height"":538},{""doc_id"":3,""height"":381},{""doc_id"":1,""height"":629},{""doc_id"":null,""height"":328},{""doc_id"":null,""height"":328}]","[{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":3,""liked"":false},{""doc_id"":1,""liked"":false}]","[{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false}]",[],1,Mobile,360x760,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
36,4nfxiuop,6708222bbc1442915700b2dd,0,4,5,DICE,D_Redirect,2024-10-11 21:03:30.567746,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,36,,0.0,B,"9, 5, 8, 7, 6",is-i9-i5-i7-i6-i5-i9-i5-i5-i8-i6-i7-i6-i6,"[{""doc_id"":9,""duration"":4.906},{""doc_id"":5,""duration"":0.999},{""doc_id"":8,""duration"":0.215},{""doc_id"":7,""duration"":0.4},{""doc_id"":6,""duration"":2.24},{""doc_id"":7,""duration"":0.15},{""doc_id"":8,""duration"":0.184},{""doc_id"":5,""duration"":0.382},{""doc_id"":9,""duration"":9.692},{""doc_id"":5,""duration"":6.461},{""doc_id"":8,""duration"":5.762},{""doc_id"":6,""duration"":0.383},{""doc_id"":7,""duration"":5.078},{""doc_id"":6,""duration"":4.647}]","[{""doc_id"":9,""height"":918},{""doc_id"":5,""height"":493},{""doc_id"":8,""height"":517},{""doc_id"":7,""height"":493},{""doc_id"":6,""height"":493},{""doc_id"":null,""height"":298},{""doc_id"":null,""height"":298}]","[{""doc_id"":9,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":6,""liked"":false}]","[{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Desktop,1536x864,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
37,0w5xwvmq,5f2755111425fa5484311fc4,0,4,5,DICE,D_Redirect,2024-10-11 21:03:39.772225,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,37,,0.0,A,"4, 1, 2, 0, 3",is-i4-i4-i4-i4-i4-i4-i4-i4-i1-i1-i1-i1-i2-i2-i2-i2-i1-i1-i2-i2-i2-i2-i2-i2-i2-i2-i2-i0-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3-i3,"[{""doc_id"":4,""duration"":4.515},{""doc_id"":1,""duration"":3.298},{""doc_id"":2,""duration"":6.613},{""doc_id"":0,""duration"":2.731},{""doc_id"":3,""duration"":6.308}]","[{""doc_id"":4,""height"":480},{""doc_id"":1,""height"":917},{""doc_id"":2,""height"":814},{""doc_id"":0,""height"":995},{""doc_id"":3,""height"":493},{""doc_id"":null,""height"":297}]","[{""doc_id"":4,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":3,""liked"":false}]","[{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1440x900,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
38,a0t4931n,654f8d6d742fe8b47425f0b1,0,4,5,DICE,D_Redirect,2024-10-11 21:03:50.430703,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,38,,0.0,B,"5, 8, 7, 9, 6",is-i8-i8-i8-i7-i7-i7-i7-i9-i9-i9-i9-i9-i9-i9-i6-i6-i6-i9-i9-i7-i7-i9,"[{""doc_id"":5,""duration"":9.109},{""doc_id"":8,""duration"":10.803},{""doc_id"":7,""duration"":10.638},{""doc_id"":9,""duration"":8.975},{""doc_id"":6,""duration"":6.783},{""doc_id"":9,""duration"":0.944},{""doc_id"":7,""duration"":5.592},{""doc_id"":9,""duration"":0.223},{""doc_id"":6,""duration"":1.477}]","[{""doc_id"":5,""height"":459},{""doc_id"":8,""height"":460},{""doc_id"":7,""height"":460},{""doc_id"":9,""height"":709},{""doc_id"":6,""height"":429},{""doc_id"":null,""height"":341},{""doc_id"":null,""height"":341}]","[{""doc_id"":5,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":7,""liked"":true},{""doc_id"":9,""liked"":true},{""doc_id"":6,""liked"":false}]","[{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",1,Mobile,388x861,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
39,ef8ah9i3,5bdd1d5e14b3cd00019d10df,0,4,5,DICE,D_Redirect,2024-10-11 21:04:35.631022,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,39,,0.0,A,"0, 2, 4, 1, 3",is-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i0-i2-i2-i4-i1-i1-i1-i3-i3,"[{""doc_id"":0,""duration"":6.451},{""doc_id"":2,""duration"":1.276},{""doc_id"":4,""duration"":1.736},{""doc_id"":1,""duration"":1.198},{""doc_id"":3,""duration"":5.885},{""doc_id"":1,""duration"":1.234},{""doc_id"":3,""duration"":2.525}]","[{""doc_id"":0,""height"":966},{""doc_id"":2,""height"":793},{""doc_id"":4,""height"":470},{""doc_id"":1,""height"":892},{""doc_id"":3,""height"":482},{""doc_id"":null,""height"":297},{""doc_id"":null,""height"":297}]","[{""doc_id"":0,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":1,""liked"":false},{""doc_id"":3,""liked"":false}]","[{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1920x1080,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
40,v807a2oh,600b2383c81ec407038e82ba,0,4,5,DICE,D_Redirect,2024-10-11 21:04:36.643060,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,40,,0.0,B,"8, 9, 6, 5, 7",is-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i8-i9-i9-i6-i6-i6-i6-i6-i6-i9-i9-i6-i6-i5-i7-i7-i7-i7-i7-i7-i7-i5-i5-i5-i5-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7-i7,"[{""doc_id"":8,""duration"":13.967},{""doc_id"":9,""duration"":0.45},{""doc_id"":8,""duration"":10.538},{""doc_id"":9,""duration"":0.899},{""doc_id"":5,""duration"":6.417},{""doc_id"":6,""duration"":6.566},{""doc_id"":9,""duration"":0.784},{""doc_id"":6,""duration"":5.966},{""doc_id"":5,""duration"":7.602},{""doc_id"":7,""duration"":15.893}]","[{""doc_id"":8,""height"":193},{""doc_id"":9,""height"":169},{""doc_id"":6,""height"":482},{""doc_id"":5,""height"":482},{""doc_id"":7,""height"":482},{""doc_id"":null,""height"":298}]","[{""doc_id"":8,""liked"":false},{""doc_id"":9,""liked"":false},{""doc_id"":6,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":7,""liked"":false}]","[{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",0,Desktop,1920x1080,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
41,2wq94h2y,615a2707c56f79267ff6c755,0,4,5,DICE,D_Redirect,2024-10-11 21:04:41.929536,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,41,,0.0,A,"2, 0, 4, 3, 1",is-i2-i0-i2-i2-i2-i2-i2-i0-i3-i3-i2-i0-i3-i3-i3-i1,"[{""doc_id"":2,""duration"":4.96},{""doc_id"":0,""duration"":5.507},{""doc_id"":2,""duration"":3.494},{""doc_id"":0,""duration"":0.5},{""doc_id"":3,""duration"":1.264},{""doc_id"":4,""duration"":2.996},{""doc_id"":0,""duration"":0.133},{""doc_id"":2,""duration"":1.512},{""doc_id"":0,""duration"":0.697},{""doc_id"":4,""duration"":0.616},{""doc_id"":3,""duration"":1.883},{""doc_id"":1,""duration"":1.215}]","[{""doc_id"":2,""height"":793},{""doc_id"":0,""height"":968},{""doc_id"":4,""height"":470},{""doc_id"":3,""height"":482},{""doc_id"":1,""height"":892},{""doc_id"":null,""height"":296}]","[{""doc_id"":2,""liked"":false},{""doc_id"":0,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":3,""liked"":false},{""doc_id"":1,""liked"":false}]","[{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":1,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1536x864,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
42,54y4xl1j,664a532cb339b97f95afcf42,0,4,5,DICE,D_Redirect,2024-10-11 21:04:55.109451,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,42,,0.0,B,"7, 6, 8, 5, 9",is-i6-i6-i7-i7-i7-i6-i7-i7-i7-i7-i7-i6-i6-i7-i6-i6-i5-i9-i9-i9-i9,"[{""doc_id"":7,""duration"":155.001},{""doc_id"":6,""duration"":2.216},{""doc_id"":7,""duration"":4.816},{""doc_id"":6,""duration"":6.165},{""doc_id"":8,""duration"":0.065},{""doc_id"":5,""duration"":0.985},{""doc_id"":9,""duration"":0.05}]","[{""doc_id"":7,""height"":493},{""doc_id"":6,""height"":493},{""doc_id"":8,""height"":517},{""doc_id"":5,""height"":493},{""doc_id"":9,""height"":918},{""doc_id"":null,""height"":297}]","[{""doc_id"":7,""liked"":false},{""doc_id"":6,""liked"":false},{""doc_id"":8,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":9,""liked"":false}]","[{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",0,Desktop,1366x768,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
43,t07094wq,62e075f79f3580d1da08eacc,0,4,5,DICE,D_Redirect,2024-10-11 21:05:00.575008,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,43,,0.0,A,"1, 3, 2, 4, 0",is-i1-i1-i3-i3-i3-i3-i2-i3-i2-i4-i0,"[{""doc_id"":1,""duration"":6.173},{""doc_id"":3,""duration"":6.933},{""doc_id"":2,""duration"":3.601},{""doc_id"":3,""duration"":1.05},{""doc_id"":2,""duration"":1.65},{""doc_id"":4,""duration"":5.351},{""doc_id"":0,""duration"":6.817}]","[{""doc_id"":1,""height"":891},{""doc_id"":3,""height"":482},{""doc_id"":2,""height"":793},{""doc_id"":4,""height"":470},{""doc_id"":0,""height"":967},{""doc_id"":null,""height"":297}]","[{""doc_id"":1,""liked"":false},{""doc_id"":3,""liked"":false},{""doc_id"":2,""liked"":false},{""doc_id"":4,""liked"":false},{""doc_id"":0,""liked"":false}]","[{""doc_id"":1,""reply"":"""",""hasReply"":false},{""doc_id"":3,""reply"":"""",""hasReply"":false},{""doc_id"":2,""reply"":"""",""hasReply"":false},{""doc_id"":4,""reply"":"""",""hasReply"":false},{""doc_id"":0,""reply"":"""",""hasReply"":false}]",[],0,Desktop,1600x900,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
44,zh8qnm4l,6101f89f6c68866b1fcb47d0,0,4,5,DICE,D_Redirect,2024-10-11 21:05:28.435575,1,,,0.0,,1,ixmixo92,,,,,0,1,0,"<h5>Instructions</h5>  <p>Welcome to our study covering a typical social media feed that contains memes.</p>  <p>Please interact with the feed as you normally would on social media. Feel free to like, comment, or simply read through the posts according to your preference.</p>  <p>Once you reach the end of the feed, you'll find a button to proceed with the study. Click this button to move on to a series of short questions about your experience with the feed.</p>",condition,@9GAG,Hauke Roggenkamp,50,0.0,https://unisg.qualtrics.com/jfe/form/SV_2f5A6rQsIf7oSAm,,Social Media Study,;,,hauke.roggenkamp@unisg.ch,1.0,Twitter,sequence,Twitter,https://raw.githubusercontent.com/Howquez/DICE/main/software/DICE/DICE/static/data/sample_tweets.csv,PROLIFIC_PID,Mr.,https://app.prolific.com/submissions/complete,,44,,0.0,B,"8, 7, 5, 6, 9",is-i8-i7-i7-i7-i7-i7-i7-i7-i7-i5-i5-i5-i5-i6-i6-i6-i6-i5-i5-i5-i6-i9-i9-i9-i9,"[{""doc_id"":8,""duration"":85.078},{""doc_id"":7,""duration"":87.735},{""doc_id"":5,""duration"":6.872},{""doc_id"":6,""duration"":7.273},{""doc_id"":9,""duration"":4.637}]","[{""doc_id"":8,""height"":517},{""doc_id"":7,""height"":493},{""doc_id"":5,""height"":493},{""doc_id"":6,""height"":493},{""doc_id"":9,""height"":918},{""doc_id"":null,""height"":297}]","[{""doc_id"":8,""liked"":false},{""doc_id"":7,""liked"":false},{""doc_id"":5,""liked"":false},{""doc_id"":6,""liked"":false},{""doc_id"":9,""liked"":false}]","[{""doc_id"":8,""reply"":"""",""hasReply"":false},{""doc_id"":7,""reply"":"""",""hasReply"":false},{""doc_id"":5,""reply"":"""",""hasReply"":false},{""doc_id"":6,""reply"":"""",""hasReply"":false},{""doc_id"":9,""reply"":"""",""hasReply"":false}]","[{""doc_id"":7,""clicked"":false}]",0,Desktop,1728x1117,1,1,<itertools.cycle object at 0x7f7017257900>,DICE/T_Feed_Twitter.html
